Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
INFY,26-Dec-25,1.26,1,1.3,0.55,0.55,"2,42,407","2,52,126.00",39
INFY,24-Dec-25,2,2,2,1,1.26,"14,828","19,656.00",4
INFY,24-Dec-25,1.99,0.57,1.75,0.01,0.01,"6,504","9,894.00",9
INFY,24-Dec-25,0.9,0.85,0.85,0.8,0.84,"1,18,117","98,349.00",28
INFY,23-Dec-25,0.97,0.77,1,0.77,0.9,"23,651","21,865.00",10
INFY,23-Dec-25,2.31,1.05,4,1.05,2,"1,17,298","2,22,304.00",54
INFY,23-Dec-25,2.56,1.75,2,1,1.99,"7,990","14,674.00",19
INFY,22-Dec-25,0.5,0.75,1,0.75,0.97,"3,97,299","3,36,144.00",156
INFY,22-Dec-25,1.5,1.5,5,1.5,2.31,"3,37,791","9,97,271.00",205
INFY,22-Dec-25,1,1,3.5,1,2.56,"41,45,550","92,15,347.00","1,279"
INFY,19-Dec-25,0.4,0.49,0.5,0.49,0.5,"1,90,900","95,252.00",52
INFY,19-Dec-25,0.49,0.5,2,0.5,1,"7,21,301","10,58,118.00",936
INFY,19-Dec-25,0.85,1.12,2.55,1.12,1.5,"73,503","1,52,251.00",40
INFY,18-Dec-25,0.01,0.15,0.49,0.13,0.49,"3,572","1,750.00",9
INFY,17-Dec-25,0.4,0.4,0.4,0.4,0.4,"2,500","1,000.00",2
INFY,16-Dec-25,0.5,0.01,0.01,0.01,0.01,75,1,1
INFY,16-Dec-25,0.5,0.5,0.5,0.4,0.4,"31,000","14,500.00",9
INFY,15-Dec-25,0.4,0.5,0.5,0.5,0.5,"36,300","18,150.00",16
INFY,15-Dec-25,0.5,0.11,0.5,0.11,0.5,"4,036","2,004.00",3
INFY,12-Dec-25,0.05,0.01,0.5,0.01,0.5,944,391,4
INFY,11-Dec-25,0.5,0.4,0.4,0.4,0.4,"8,000","3,200.00",1
INFY,10-Dec-25,0.5,0.25,0.25,0.05,0.05,"2,633",564,4
INFY,10-Dec-25,0.5,0.3,0.5,0.3,0.5,"9,600","2,900.00",3
INFY,09-Dec-25,0.5,0.46,0.5,0.46,0.5,"30,000","14,836.00",21
INFY,09-Dec-25,0.12,0.21,0.5,0.21,0.5,"5,178","2,109.00",11
INFY,08-Dec-25,0.3,0.5,0.75,0.12,0.12,"7,472","3,896.00",7
INFY,08-Dec-25,0.48,0.48,0.52,0.48,0.5,"1,40,000","69,769.00",55
INFY,05-Dec-25,0.47,0.31,0.51,0.31,0.48,"1,57,189","78,059.00",56
INFY,05-Dec-25,0.25,0.25,0.75,0.25,0.3,"31,750","12,259.00",19
INFY,04-Dec-25,0.25,0.02,0.25,0.01,0.25,"1,93,010","19,131.00",85
INFY,03-Dec-25,0.32,0.25,0.25,0.25,0.25,"10,000","2,500.00",2
INFY,02-Dec-25,1,1.89,1.89,0.32,0.32,"11,613","20,612.00",8
INFY,01-Dec-25,1.41,0.5,2,0.5,1,"4,13,138","5,44,004.00",245
INFY,28-Nov-25,0.8,0.2,1.45,0.2,1.41,"4,23,192","4,92,361.00",217
INFY,27-Nov-25,0.8,1,1.5,0.65,0.8,"5,60,231","6,33,582.00",422
